
="",="(1)"
="",="p524a1"

="p208a",="28.463"
="",="(3.75)"

="p207",="-219.013"
="",="(-0.29)"

="_cons",="288.390"
="",="(0.21)"

="N",="10"

="t statistics in parentheses"
="* p<0.05, ** p<0.01, *** p<0.001"
