
="",="(1)"
="",="p524a1"

="p208a",="26.105"
="",="(.)"

="p207",="1179.617"
="",="(.)"

="_cons",="-1633.723"
="",="(.)"

="N",="9"

="t statistics in parentheses"
="* p<0.05, ** p<0.01, *** p<0.001"
