
="",="(1)"
="",="p524a1"

="p208a",="16.531"
="",="(.)"

="p207",="647.870"
="",="(.)"

="_cons",="-4.307"
="",="(.)"

="N",="39"

="t statistics in parentheses"
="* p<0.05, ** p<0.01, *** p<0.001"
