
="",="(1)"
="",="p524a1"

="p208a",="54.645"
="",="(.)"

="p207",="74.376"
="",="(.)"

="_cons",="-728.461"
="",="(.)"

="N",="21"

="t statistics in parentheses"
="* p<0.05, ** p<0.01, *** p<0.001"
