
="",="(1)"
="",="p524a1"

="p208a",="21.005"
="",="(.)"

="p207",="193.246"
="",="(.)"

="_cons",="-49.821"
="",="(.)"

="N",="23"

="t statistics in parentheses"
="* p<0.05, ** p<0.01, *** p<0.001"
