
="",="(1)"
="",="p524a1"

="p208a",="-21.858"
="",="(-11.54)"

="p207",="60.097"
="",="(1.36)"

="_cons",="1196.969"
="",="(7.92)"

="N",="10"

="t statistics in parentheses"
="* p<0.05, ** p<0.01, *** p<0.001"
