
="",="(1)"
="",="p524a1"

="p208a",="8.101"
="",="(1.38)"

="p207",="188.474"
="",="(0.75)"

="_cons",="188.864"
="",="(0.41)"

="N",="55"

="t statistics in parentheses"
="* p<0.05, ** p<0.01, *** p<0.001"
