
="",="(1)"
="",="p524a1"

="p208a",="14.723"
="",="(.)"

="p207",="1031.896"
="",="(.)"

="_cons",="-1270.505"
="",="(.)"

="N",="5"

="t statistics in parentheses"
="* p<0.05, ** p<0.01, *** p<0.001"
