
="",="(1)"
="",="p524a1"

="p208a",="13.699"
="",="(.)"

="p207",="395.079"
="",="(.)"

="_cons",="-387.977"
="",="(.)"

="N",="5"

="t statistics in parentheses"
="* p<0.05, ** p<0.01, *** p<0.001"
