
="",="(1)"
="",="p524a1"

="p208a",="1.122"
="",="(.)"

="p207",="-178.466"
="",="(.)"

="_cons",="725.570"
="",="(.)"

="N",="8"

="t statistics in parentheses"
="* p<0.05, ** p<0.01, *** p<0.001"
