
="",="(1)"
="",="p524a1"

="p208a",="93.966"
="",="(1.12)"

="p207",="0.000"
="",="(.)"

="_cons",="-1948.347"
="",="(-1.12)"

="N",="6"

="t statistics in parentheses"
="* p<0.05, ** p<0.01, *** p<0.001"
