
="",="(1)"
="",="p524a1"

="p208a",="-1.190"
="",="(.)"

="p207",="396.905"
="",="(.)"

="_cons",="-296.905"
="",="(.)"

="N",="3"

="t statistics in parentheses"
="* p<0.05, ** p<0.01, *** p<0.001"
