
="",="(1)"
="",="p524a1"

="p208a",="-200.000"
="",="(.)"

="p207",="-1400.000"
="",="(.)"

="_cons",="14300.000"
="",="(.)"

="N",="3"

="t statistics in parentheses"
="* p<0.05, ** p<0.01, *** p<0.001"
