
="",="(1)"
="",="p524a1"

="p208a",="24.514"
="",="(.)"

="p207",="336.204"
="",="(.)"

="_cons",="-727.393"
="",="(.)"

="N",="8"

="t statistics in parentheses"
="* p<0.05, ** p<0.01, *** p<0.001"
