
="",="(1)"
="",="p524a1"

="p208a",="-6.605"
="",="(.)"

="p207",="-474.670"
="",="(.)"

="_cons",="2056.254"
="",="(.)"

="N",="31"

="t statistics in parentheses"
="* p<0.05, ** p<0.01, *** p<0.001"
