
="",="(1)"
="",="p524a1"

="p208a",="5.548"
="",="(.)"

="p207",="-439.760"
="",="(.)"

="_cons",="647.746"
="",="(.)"

="N",="5"

="t statistics in parentheses"
="* p<0.05, ** p<0.01, *** p<0.001"
