
="",="(1)"
="",="p524a1"

="p208a",="-0.932"
="",="(.)"

="p207",="-366.135"
="",="(.)"

="_cons",="1197.215"
="",="(.)"

="N",="23"

="t statistics in parentheses"
="* p<0.05, ** p<0.01, *** p<0.001"
