
="",="(1)"
="",="p524a1"

="p208a",="-1.320"
="",="(.)"

="p207",="-180.786"
="",="(.)"

="_cons",="508.737"
="",="(.)"

="N",="5"

="t statistics in parentheses"
="* p<0.05, ** p<0.01, *** p<0.001"
