
="",="(1)"
="",="p524a1"

="p208a",="-1.145"
="",="(-0.06)"

="p207",="-674.846"
="",="(-1.40)"

="_cons",="2684.070"
="",="(3.79)"

="N",="12"

="t statistics in parentheses"
="* p<0.05, ** p<0.01, *** p<0.001"
