
="",="(1)"
="",="p524a1"

="p208a",="-8.736"
="",="(.)"

="p207",="132.060"
="",="(.)"

="_cons",="311.799"
="",="(.)"

="N",="5"

="t statistics in parentheses"
="* p<0.05, ** p<0.01, *** p<0.001"
