
="",="(1)"
="",="p524a1"

="p208a",="-11.961"
="",="(.)"

="p207",="80.430"
="",="(.)"

="_cons",="390.922"
="",="(.)"

="N",="8"

="t statistics in parentheses"
="* p<0.05, ** p<0.01, *** p<0.001"
