
="",="(1)"
="",="p524a1"

="p208a",="-0.122"
="",="(-0.06)"

="p207",="-20.305"
="",="(-0.19)"

="_cons",="128.954"
="",="(1.01)"

="N",="7"

="t statistics in parentheses"
="* p<0.05, ** p<0.01, *** p<0.001"
