
="",="(1)"
="",="p524a1"

="p208a",="5.303"
="",="(.)"

="p207",="-157.588"
="",="(.)"

="_cons",="138.644"
="",="(.)"

="N",="10"

="t statistics in parentheses"
="* p<0.05, ** p<0.01, *** p<0.001"
