
="",="(1)"
="",="p524a1"

="p208a",="26.898"
="",="(.)"

="p207",="-280.805"
="",="(.)"

="_cons",="709.868"
="",="(.)"

="N",="12"

="t statistics in parentheses"
="* p<0.05, ** p<0.01, *** p<0.001"
