
="",="(1)"
="",="p524a1"

="p208a",="89.060"
="",="(.)"

="p207",="-913.872"
="",="(.)"

="_cons",="419.498"
="",="(.)"

="N",="9"

="t statistics in parentheses"
="* p<0.05, ** p<0.01, *** p<0.001"
