
="",="(1)"
="",="p524a1"

="p208a",="5.350"
="",="(0.86)"

="p207",="-94.357"
="",="(-0.30)"

="_cons",="813.865"
="",="(1.57)"

="N",="78"

="t statistics in parentheses"
="* p<0.05, ** p<0.01, *** p<0.001"
