
="",="(1)"
="",="p524a1"

="p208a",="66.446"
="",="(2.13)"

="p207",="2024.532*"
="",="(13.72)"

="_cons",="-3561.067"
="",="(-3.13)"

="N",="6"

="t statistics in parentheses"
="* p<0.05, ** p<0.01, *** p<0.001"
