
="",="(1)"
="",="p524a1"

="p208a",="6.875"
="",="(.)"

="p207",="793.125"
="",="(.)"

="_cons",="-565.000"
="",="(.)"

="N",="3"

="t statistics in parentheses"
="* p<0.05, ** p<0.01, *** p<0.001"
