
="",="(1)"
="",="p524a1"

="p208a",="23.735"
="",="(.)"

="p207",="2318.217"
="",="(.)"

="_cons",="-2729.810"
="",="(.)"

="N",="7"

="t statistics in parentheses"
="* p<0.05, ** p<0.01, *** p<0.001"
