
="",="(1)"
="",="p524a1"

="p208a",="17.827***"
="",="(4.55)"

="p207",="-212.820"
="",="(-1.80)"

="_cons",="903.352***"
="",="(3.96)"

="N",="340"

="t statistics in parentheses"
="* p<0.05, ** p<0.01, *** p<0.001"
