
="",="(1)"
="",="p524a1"

="p208a",="21.361"
="",="(2.35)"

="p207",="-75.208"
="",="(-0.84)"

="_cons",="185.032"
="",="(0.96)"

="N",="15"

="t statistics in parentheses"
="* p<0.05, ** p<0.01, *** p<0.001"
