
="",="(1)"
="",="p524a1"

="p208a",="-45.560"
="",="(.)"

="p207",="-520.859"
="",="(.)"

="_cons",="2504.953"
="",="(.)"

="N",="5"

="t statistics in parentheses"
="* p<0.05, ** p<0.01, *** p<0.001"
