
="",="(1)"
="",="p524a1"

="p208a",="9.820"
="",="(0.73)"

="p207",="99.173"
="",="(0.39)"

="_cons",="246.680"
="",="(0.57)"

="N",="76"

="t statistics in parentheses"
="* p<0.05, ** p<0.01, *** p<0.001"
