
="",="(1)"
="",="p524a1"

="p208a",="-0.150"
="",="(-0.03)"

="p207",="20.639"
="",="(0.21)"

="_cons",="320.036"
="",="(1.03)"

="N",="12"

="t statistics in parentheses"
="* p<0.05, ** p<0.01, *** p<0.001"
