
="",="(1)"
="",="p524a1"

="p208a",="33.866"
="",="(.)"

="p207",="-95.912"
="",="(.)"

="_cons",="-69.223"
="",="(.)"

="N",="11"

="t statistics in parentheses"
="* p<0.05, ** p<0.01, *** p<0.001"
