
="",="(1)"
="",="p524a1"

="p208a",="91.256***"
="",="(33.63)"

="p207",="153.164"
="",="(0.51)"

="_cons",="-1540.294"
="",="(-3.03)"

="N",="11"

="t statistics in parentheses"
="* p<0.05, ** p<0.01, *** p<0.001"
