
="",="(1)"
="",="p524a1"

="p208a",="0.231"
="",="(0.13)"

="p207",="-70.673"
="",="(-1.25)"

="_cons",="510.064*"
="",="(6.30)"

="N",="16"

="t statistics in parentheses"
="* p<0.05, ** p<0.01, *** p<0.001"
