
="",="(1)"
="",="p524a1"

="p208a",="45.701"
="",="(.)"

="p207",="196.166"
="",="(.)"

="_cons",="-826.207"
="",="(.)"

="N",="24"

="t statistics in parentheses"
="* p<0.05, ** p<0.01, *** p<0.001"
