
="",="(1)"
="",="p524a1"

="p208a",="66.940"
="",="(.)"

="p207",="-577.634"
="",="(.)"

="_cons",="-306.746"
="",="(.)"

="N",="17"

="t statistics in parentheses"
="* p<0.05, ** p<0.01, *** p<0.001"
