
="",="(1)"
="",="p524a1"

="p208a",="56.281**"
="",="(90.84)"

="p207",="-2.802"
="",="(-0.05)"

="_cons",="-861.164"
="",="(-8.98)"

="N",="5"

="t statistics in parentheses"
="* p<0.05, ** p<0.01, *** p<0.001"
