
="",="(1)"
="",="p524a1"

="p208a",="34.135"
="",="(.)"

="p207",="-458.954"
="",="(.)"

="_cons",="159.687"
="",="(.)"

="N",="18"

="t statistics in parentheses"
="* p<0.05, ** p<0.01, *** p<0.001"
