
="",="(1)"
="",="p524a1"

="p208a",="31.868"
="",="(.)"

="p207",="-486.340"
="",="(.)"

="_cons",="-28.299"
="",="(.)"

="N",="4"

="t statistics in parentheses"
="* p<0.05, ** p<0.01, *** p<0.001"
