
="",="(1)"
="",="p524a1"

="p208a",="22.776**"
="",="(20.09)"

="p207",="-396.748*"
="",="(-6.57)"

="_cons",="624.352*"
="",="(8.61)"

="N",="13"

="t statistics in parentheses"
="* p<0.05, ** p<0.01, *** p<0.001"
