
="",="(1)"
="",="p524a1"

="p208a",="4.959"
="",="(0.27)"

="p207",="294.717"
="",="(1.17)"

="_cons",="1072.005"
="",="(1.06)"

="N",="10"

="t statistics in parentheses"
="* p<0.05, ** p<0.01, *** p<0.001"
