
="",="(1)"
="",="p524a1"

="p208a",="15.030"
="",="(.)"

="p207",="-469.688"
="",="(.)"

="_cons",="1431.552"
="",="(.)"

="N",="13"

="t statistics in parentheses"
="* p<0.05, ** p<0.01, *** p<0.001"
