
="",="(1)"
="",="p524a1"

="p208a",="34.811*"
="",="(28.41)"

="p207",="0.000"
="",="(.)"

="_cons",="668.384"
="",="(8.98)"

="N",="3"

="t statistics in parentheses"
="* p<0.05, ** p<0.01, *** p<0.001"
