
="",="(1)"
="",="p524a1"

="p208a",="32.543"
="",="(1.56)"

="p207",="781.795"
="",="(0.63)"

="_cons",="748.660"
="",="(0.58)"

="N",="47"

="t statistics in parentheses"
="* p<0.05, ** p<0.01, *** p<0.001"
