
="",="(1)"
="",="p524a1"

="p208a",="7.343"
="",="(0.76)"

="p207",="-259.634"
="",="(-0.82)"

="_cons",="813.116"
="",="(1.04)"

="N",="22"

="t statistics in parentheses"
="* p<0.05, ** p<0.01, *** p<0.001"
