
="",="(1)"
="",="p524a1"

="p208a",="-13.109"
="",="(.)"

="p207",="-328.699"
="",="(.)"

="_cons",="1837.391"
="",="(.)"

="N",="14"

="t statistics in parentheses"
="* p<0.05, ** p<0.01, *** p<0.001"
