
="",="(1)"
="",="p524a1"

="p208a",="63.568*"
="",="(3.01)"

="p207",="-1863.557**"
="",="(-3.29)"

="_cons",="2910.415**"
="",="(3.59)"

="N",="46"

="t statistics in parentheses"
="* p<0.05, ** p<0.01, *** p<0.001"
