
="",="(1)"
="",="p524a1"

="p208a",="43.536"
="",="(.)"

="p207",="520.571"
="",="(.)"

="_cons",="-1371.933"
="",="(.)"

="N",="5"

="t statistics in parentheses"
="* p<0.05, ** p<0.01, *** p<0.001"
